8
5
5
8
2
2
2
1
1
1
1
1
1
1
0
0
0
9
9
9
8
8
7
7
7
6
6
6
6
5
5
5
5
5
5
5
5
5
9
0
0
9
9
9
9
9
0
0
0
0
0
0
1
1
3
4
4
5
4
4
5
2
5
